"day_cut","sentiment","year","day","app"
2018-12-22,0.02,2018,22,"7"
2018-12-23,0.06,2018,23,"7"
2018-12-24,0.05,2018,24,"7"
2018-12-25,0.11,2018,25,"7"
2018-12-26,0.06,2018,26,"7"
2018-12-27,0.17,2018,27,"7"
2018-12-28,0.08,2018,28,"7"
2018-12-29,0.11,2018,29,"7"
2018-12-30,0.08,2018,30,"7"
2018-12-31,0.16,2018,31,"7"
2019-01-01,0.09,2019,1,"7"
2019-01-02,0.18,2019,2,"7"
2019-01-03,0.07,2019,3,"7"
2019-01-04,0.1,2019,4,"7"
2019-01-05,0.07,2019,5,"7"
2019-01-06,0.03,2019,6,"7"
2019-01-07,0.37,2019,7,"7"
2019-01-08,0.13,2019,8,"7"
2019-01-09,0.16,2019,9,"7"
2019-01-10,0.13,2019,10,"7"
2019-01-11,0.14,2019,11,"7"
2019-01-12,0.13,2019,12,"7"
2019-01-13,0.1,2019,13,"7"
2019-01-14,0.16,2019,14,"7"
2019-01-15,0.12,2019,15,"7"
2019-01-16,0,2019,16,"7"
2019-01-17,0.16,2019,17,"7"
2019-01-18,0.12,2019,18,"7"
2019-01-19,0.11,2019,19,"7"
2019-01-20,0.04,2019,20,"7"
2019-01-21,0.11,2019,21,"7"
2019-01-22,0.07,2019,22,"7"
2019-01-23,-0.04,2019,23,"7"
2019-01-24,0.07,2019,24,"7"
2019-01-25,0.04,2019,25,"7"
2019-01-26,0.11,2019,26,"7"
2019-01-27,0.14,2019,27,"7"
2019-01-28,0.1,2019,28,"7"
2019-01-29,0.12,2019,29,"7"
2019-01-30,0.12,2019,30,"7"
2019-01-31,0.1,2019,31,"7"
2019-02-01,-0.02,2019,1,"7"
2019-02-02,0.01,2019,2,"7"
2019-02-03,0.12,2019,3,"7"
2019-02-04,0.11,2019,4,"7"
2019-02-05,0.08,2019,5,"7"
2019-02-06,0.28,2019,6,"7"
2019-02-07,0.21,2019,7,"7"
2019-02-08,0.1,2019,8,"7"
2019-02-09,0.13,2019,9,"7"
2019-02-10,0.15,2019,10,"7"
2019-02-11,0.19,2019,11,"7"
2019-02-12,0.1,2019,12,"7"
2019-02-13,0.13,2019,13,"7"
2019-02-14,0.11,2019,14,"7"
2019-02-15,0.11,2019,15,"7"
2019-02-16,0.08,2019,16,"7"
2019-02-17,0.21,2019,17,"7"
2019-02-18,0.19,2019,18,"7"
2019-02-19,0.17,2019,19,"7"
2019-02-20,0.2,2019,20,"7"
2019-02-21,0.14,2019,21,"7"
2019-02-22,0.15,2019,22,"7"
2019-02-23,0.13,2019,23,"7"
2019-02-24,0.14,2019,24,"7"
2019-02-25,0.1,2019,25,"7"
2019-02-26,0.11,2019,26,"7"
2019-02-27,0.16,2019,27,"7"
2019-02-28,0.24,2019,28,"7"
2019-03-01,0.2,2019,1,"7"
2019-03-02,0.17,2019,2,"7"
2019-03-03,0.13,2019,3,"7"
2019-03-04,0.11,2019,4,"7"
2019-03-05,0.19,2019,5,"7"
2019-03-06,0.15,2019,6,"7"
2019-03-07,0.09,2019,7,"7"
2019-03-08,0.15,2019,8,"7"
2019-03-09,0.07,2019,9,"7"
2019-03-10,0.08,2019,10,"7"
2019-03-11,0.03,2019,11,"7"
2019-03-12,0.08,2019,12,"7"
2019-03-13,0.05,2019,13,"7"
2019-03-14,0.06,2019,14,"7"
2019-03-15,0.02,2019,15,"7"
2019-03-16,0,2019,16,"7"
2019-03-17,0.09,2019,17,"7"
2019-03-18,0.03,2019,18,"7"
2019-03-19,0.05,2019,19,"7"
2019-03-20,0.09,2019,20,"7"
2019-03-21,0.12,2019,21,"7"
2019-03-22,0.09,2019,22,"7"
2019-03-23,0.23,2019,23,"7"
2019-03-24,0.21,2019,24,"7"
2019-03-25,0.11,2019,25,"7"
2019-03-26,0.19,2019,26,"7"
2019-03-27,0.15,2019,27,"7"
2019-03-28,0.06,2019,28,"7"
2019-03-29,0.11,2019,29,"7"
2019-03-30,0.1,2019,30,"7"
2019-03-31,0.16,2019,31,"7"
2019-04-01,0.07,2019,1,"7"
2019-04-02,0.15,2019,2,"7"
2019-04-03,0.14,2019,3,"7"
2019-04-04,0.17,2019,4,"7"
2019-04-05,0.14,2019,5,"7"
2019-04-06,0.2,2019,6,"7"
2019-04-07,0.28,2019,7,"7"
2019-04-08,0.14,2019,8,"7"
2019-04-09,0.03,2019,9,"7"
2019-04-10,0.1,2019,10,"7"
2019-04-11,0.11,2019,11,"7"
2019-04-12,0.14,2019,12,"7"
2019-04-13,0.18,2019,13,"7"
2019-04-14,0.12,2019,14,"7"
2019-04-15,0.24,2019,15,"7"
2019-04-16,0.15,2019,16,"7"
2019-04-17,0.16,2019,17,"7"
2019-04-18,0.2,2019,18,"7"
2019-04-19,0.18,2019,19,"7"
2019-04-20,0.17,2019,20,"7"
2019-04-21,0.18,2019,21,"7"
2019-04-22,0.14,2019,22,"7"
2019-04-23,0.17,2019,23,"7"
2019-04-24,0.07,2019,24,"7"
2019-04-25,0.11,2019,25,"7"
2019-04-26,0.19,2019,26,"7"
2019-04-27,0.15,2019,27,"7"
2019-04-28,0.15,2019,28,"7"
2019-04-29,0.09,2019,29,"7"
2019-04-30,0.15,2019,30,"7"
2019-05-01,0.13,2019,1,"7"
2019-05-02,0.28,2019,2,"7"
2019-05-03,0.23,2019,3,"7"
2019-05-04,0.11,2019,4,"7"
2019-05-05,0.21,2019,5,"7"
2019-05-06,0.11,2019,6,"7"
2019-05-07,0.07,2019,7,"7"
2019-05-08,0.18,2019,8,"7"
2019-05-09,0.16,2019,9,"7"
2019-05-10,0.1,2019,10,"7"
2019-05-11,0.21,2019,11,"7"
2019-05-12,0.3,2019,12,"7"
2019-05-13,0.11,2019,13,"7"
2019-05-14,0.17,2019,14,"7"
2019-05-15,0.13,2019,15,"7"
2019-05-16,0.14,2019,16,"7"
2019-05-17,0.13,2019,17,"7"
2019-05-18,0.01,2019,18,"7"
2019-05-19,0.1,2019,19,"7"
2019-05-20,0.05,2019,20,"7"
2019-05-21,0.11,2019,21,"7"
2019-05-22,0.14,2019,22,"7"
2019-05-23,0.19,2019,23,"7"
2019-05-24,0.14,2019,24,"7"
2019-05-25,0.19,2019,25,"7"
2019-05-26,0.16,2019,26,"7"
2019-05-27,0.14,2019,27,"7"
2019-05-28,0.14,2019,28,"7"
2019-05-29,0.12,2019,29,"7"
2019-05-30,0.17,2019,30,"7"
2019-05-31,0.13,2019,31,"7"
2019-06-01,0.16,2019,1,"7"
2019-06-02,0.2,2019,2,"7"
2019-06-03,0.18,2019,3,"7"
2019-06-04,0.09,2019,4,"7"
2019-06-05,0.07,2019,5,"7"
2019-06-06,0.07,2019,6,"7"
2019-06-07,0.08,2019,7,"7"
2019-06-08,0.15,2019,8,"7"
2019-06-09,0.12,2019,9,"7"
2019-06-10,0.06,2019,10,"7"
2019-06-11,0.19,2019,11,"7"
2019-06-12,0.07,2019,12,"7"
2019-06-13,0.16,2019,13,"7"
2019-06-14,0.14,2019,14,"7"
2019-06-15,0.17,2019,15,"7"
2019-06-16,0.11,2019,16,"7"
2019-06-17,0.1,2019,17,"7"
2019-06-18,0.2,2019,18,"7"
2019-06-19,0.1,2019,19,"7"
2019-06-20,0.03,2019,20,"7"
2019-06-21,0.07,2019,21,"7"
2019-06-22,0.1,2019,22,"7"
2019-06-23,-0.04,2019,23,"7"
2019-06-24,0.19,2019,24,"7"
2019-06-25,0.03,2019,25,"7"
2019-06-26,0.09,2019,26,"7"
2019-06-27,0.16,2019,27,"7"
2019-06-28,0.01,2019,28,"7"
2019-06-29,0.01,2019,29,"7"
2019-06-30,0.05,2019,30,"7"
2019-07-01,0.18,2019,1,"7"
2019-07-02,0.14,2019,2,"7"
2019-07-03,0.19,2019,3,"7"
2019-07-04,0.14,2019,4,"7"
2019-07-05,0.08,2019,5,"7"
2019-07-06,0,2019,6,"7"
2019-07-07,0.03,2019,7,"7"
2019-07-08,0.05,2019,8,"7"
2019-07-09,-0.01,2019,9,"7"
2019-07-10,0.06,2019,10,"7"
2019-07-11,0.13,2019,11,"7"
2019-07-12,0.09,2019,12,"7"
2019-07-13,0.12,2019,13,"7"
2019-07-14,0.08,2019,14,"7"
2019-07-15,0.11,2019,15,"7"
2019-07-16,0.14,2019,16,"7"
2019-07-17,0.09,2019,17,"7"
2019-07-18,0.14,2019,18,"7"
2019-07-19,0.16,2019,19,"7"
2019-07-20,0.11,2019,20,"7"
2019-07-21,0.11,2019,21,"7"
2019-07-22,0.07,2019,22,"7"
2019-07-23,0.17,2019,23,"7"
2019-07-24,0.13,2019,24,"7"
2019-07-25,0.08,2019,25,"7"
2019-07-26,0.21,2019,26,"7"
2019-07-27,0.08,2019,27,"7"
2019-07-28,0.17,2019,28,"7"
2019-07-29,0.17,2019,29,"7"
2019-07-30,0.15,2019,30,"7"
2019-07-31,0.16,2019,31,"7"
2019-08-01,0.18,2019,1,"7"
2019-08-02,0.22,2019,2,"7"
2019-08-03,0.05,2019,3,"7"
2019-08-04,0.2,2019,4,"7"
2019-08-05,0.14,2019,5,"7"
2019-08-06,0.16,2019,6,"7"
2019-08-07,0.17,2019,7,"7"
2019-08-08,0.23,2019,8,"7"
2019-08-09,0.1,2019,9,"7"
2019-08-10,0.13,2019,10,"7"
2019-08-11,0.21,2019,11,"7"
2019-08-12,0.16,2019,12,"7"
2019-08-13,0.12,2019,13,"7"
2019-08-14,0.13,2019,14,"7"
2019-08-15,0.14,2019,15,"7"
2019-08-16,0.21,2019,16,"7"
2019-08-17,0.11,2019,17,"7"
2019-08-18,0.07,2019,18,"7"
2019-08-19,0.22,2019,19,"7"
2019-08-20,0.13,2019,20,"7"
2019-08-21,0.15,2019,21,"7"
2019-08-22,0.15,2019,22,"7"
2019-08-23,0.14,2019,23,"7"
2019-08-24,0.22,2019,24,"7"
2019-08-25,0.17,2019,25,"7"
2019-08-26,0.26,2019,26,"7"
2019-08-27,0.1,2019,27,"7"
2019-08-28,0.2,2019,28,"7"
2019-08-29,0.11,2019,29,"7"
2019-08-30,0.14,2019,30,"7"
2019-08-31,0.03,2019,31,"7"
2019-09-01,0.17,2019,1,"7"
2019-09-02,0.15,2019,2,"7"
2019-09-03,0.1,2019,3,"7"
2019-09-04,0.03,2019,4,"7"
2019-09-05,0.07,2019,5,"7"
2019-09-06,0.09,2019,6,"7"
2019-09-07,0.16,2019,7,"7"
2019-09-08,0.1,2019,8,"7"
2019-09-09,0.2,2019,9,"7"
2019-09-10,0.05,2019,10,"7"
2019-09-11,0.13,2019,11,"7"
2019-09-12,0.1,2019,12,"7"
2019-09-13,0.11,2019,13,"7"
2019-09-14,0.08,2019,14,"7"
2019-09-15,0.1,2019,15,"7"
2019-09-16,0.17,2019,16,"7"
2019-09-17,0.11,2019,17,"7"
2019-09-18,0.11,2019,18,"7"
2019-09-19,0.08,2019,19,"7"
2019-09-20,0.11,2019,20,"7"
2019-09-21,0.1,2019,21,"7"
2019-09-22,0.13,2019,22,"7"
2019-09-23,0.2,2019,23,"7"
2019-09-24,0.12,2019,24,"7"
2019-09-25,0.13,2019,25,"7"
2019-09-26,0.14,2019,26,"7"
2019-09-27,0.16,2019,27,"7"
2019-09-28,0.11,2019,28,"7"
2019-09-29,0.18,2019,29,"7"
2019-09-30,0.05,2019,30,"7"
2019-10-01,0.12,2019,1,"7"
2019-10-02,0.14,2019,2,"7"
2019-10-03,0.08,2019,3,"7"
2019-10-04,0.13,2019,4,"7"
2019-10-05,0.14,2019,5,"7"
2019-10-06,0.15,2019,6,"7"
2019-10-07,0.16,2019,7,"7"
2019-10-08,0.18,2019,8,"7"
2019-10-09,-0.02,2019,9,"7"
2019-10-10,0.23,2019,10,"7"
2019-10-11,0.17,2019,11,"7"
2019-10-12,0.14,2019,12,"7"
2019-10-13,0.16,2019,13,"7"
2019-10-14,0.12,2019,14,"7"
2019-10-15,0.11,2019,15,"7"
2019-10-16,0.18,2019,16,"7"
2019-10-17,0.24,2019,17,"7"
2019-10-18,0.23,2019,18,"7"
2019-10-19,0.18,2019,19,"7"
2019-10-20,0.02,2019,20,"7"
2019-10-21,0.22,2019,21,"7"
2019-10-22,0.13,2019,22,"7"
2019-10-23,0.13,2019,23,"7"
2019-10-24,0.19,2019,24,"7"
2019-10-25,0.01,2019,25,"7"
2019-10-26,0.01,2019,26,"7"
2019-10-27,0.08,2019,27,"7"
2019-10-28,0.06,2019,28,"7"
2019-10-29,0.16,2019,29,"7"
2019-10-30,0.04,2019,30,"7"
2019-10-31,0.08,2019,31,"7"
2019-11-01,0.16,2019,1,"7"
2019-11-02,0.11,2019,2,"7"
2019-11-03,0.16,2019,3,"7"
2019-11-04,0.13,2019,4,"7"
2019-11-05,0.07,2019,5,"7"
2019-11-06,0.01,2019,6,"7"
2019-11-07,-0.02,2019,7,"7"
2019-11-08,-0.03,2019,8,"7"
2019-11-09,0.06,2019,9,"7"
2019-11-10,0.11,2019,10,"7"
2019-11-11,0.09,2019,11,"7"
2019-11-12,0.03,2019,12,"7"
2019-11-13,0,2019,13,"7"
2019-11-14,0.04,2019,14,"7"
2019-11-15,0.12,2019,15,"7"
2019-11-16,0.09,2019,16,"7"
2019-11-17,0.19,2019,17,"7"
2019-11-18,0.1,2019,18,"7"
2019-11-19,0.08,2019,19,"7"
2019-11-20,0.08,2019,20,"7"
2019-11-21,0.13,2019,21,"7"
2019-11-22,0.08,2019,22,"7"
2019-11-23,0.08,2019,23,"7"
2019-11-24,0.18,2019,24,"7"
2019-11-25,0.19,2019,25,"7"
2019-11-26,0.11,2019,26,"7"
2019-11-27,0.08,2019,27,"7"
2019-11-28,0.13,2019,28,"7"
2019-11-29,0.19,2019,29,"7"
2019-11-30,0.1,2019,30,"7"
2019-12-01,0.18,2019,1,"7"
2019-12-02,-0.05,2019,2,"7"
2019-12-03,0.09,2019,3,"7"
2019-12-04,0.06,2019,4,"7"
2019-12-05,0.12,2019,5,"7"
2019-12-06,0.07,2019,6,"7"
2019-12-07,0.08,2019,7,"7"
2019-12-08,0.12,2019,8,"7"
2019-12-09,0.13,2019,9,"7"
2019-12-10,0.13,2019,10,"7"
2019-12-11,0.08,2019,11,"7"
2019-12-12,0.12,2019,12,"7"
2019-12-13,0.08,2019,13,"7"
2019-12-14,0.21,2019,14,"7"
2019-12-15,0.1,2019,15,"7"
2019-12-16,0.04,2019,16,"7"
2019-12-17,0.08,2019,17,"7"
2019-12-18,0.15,2019,18,"7"
2019-12-19,0.16,2019,19,"7"
2019-12-20,0.12,2019,20,"7"
2019-12-21,0.23,2019,21,"7"
2019-12-22,0.13,2019,22,"7"
2019-12-23,0.22,2019,23,"7"
2019-12-24,0.05,2019,24,"7"
2019-12-25,0.02,2019,25,"7"
2019-12-26,0.13,2019,26,"7"
2019-12-27,0.19,2019,27,"7"
2019-12-28,0.05,2019,28,"7"
2019-12-29,0.19,2019,29,"7"
2019-12-30,0.09,2019,30,"7"
2019-12-31,0.06,2019,31,"7"
2020-01-01,0.2,2020,1,"7"
2020-01-02,0.19,2020,2,"7"
2020-01-03,0.1,2020,3,"7"
2020-01-04,0.17,2020,4,"7"
2020-01-05,0.25,2020,5,"7"
2020-01-06,0.18,2020,6,"7"
2020-01-07,0.18,2020,7,"7"
2020-01-08,0.19,2020,8,"7"
2020-01-09,0.1,2020,9,"7"
2020-01-10,0.15,2020,10,"7"
2020-01-11,0.21,2020,11,"7"
2020-01-12,0.18,2020,12,"7"
2020-01-13,0.13,2020,13,"7"
2020-01-14,0.26,2020,14,"7"
2020-01-15,0.16,2020,15,"7"
2020-01-16,0.15,2020,16,"7"
2020-01-17,0.05,2020,17,"7"
2020-01-18,0.17,2020,18,"7"
2020-01-19,0.18,2020,19,"7"
2020-01-20,0.05,2020,20,"7"
2020-01-21,0.19,2020,21,"7"
2020-01-22,0.18,2020,22,"7"
2020-01-23,0.13,2020,23,"7"
2020-01-24,0.15,2020,24,"7"
2020-01-25,0.17,2020,25,"7"
2020-01-26,0.21,2020,26,"7"
2020-01-27,0.17,2020,27,"7"
2020-01-28,0.16,2020,28,"7"
2020-01-29,0.15,2020,29,"7"
2020-01-30,0.17,2020,30,"7"
2020-01-31,0.15,2020,31,"7"
2020-02-01,0.15,2020,1,"7"
2020-02-02,0.18,2020,2,"7"
2020-02-03,0.1,2020,3,"7"
2020-02-04,0.21,2020,4,"7"
2020-02-05,0.13,2020,5,"7"
2020-02-06,0.15,2020,6,"7"
2020-02-07,0.13,2020,7,"7"
2020-02-08,0.11,2020,8,"7"
2020-02-09,0.23,2020,9,"7"
2020-02-10,0.2,2020,10,"7"
2020-02-11,0.21,2020,11,"7"
2020-02-12,0.18,2020,12,"7"
2020-02-13,0.1,2020,13,"7"
2020-02-14,0.02,2020,14,"7"
2020-02-15,0.12,2020,15,"7"
2020-02-16,0.16,2020,16,"7"
2020-02-17,0.15,2020,17,"7"
2020-02-18,0.13,2020,18,"7"
2020-02-19,0.11,2020,19,"7"
2020-02-20,0.18,2020,20,"7"
2020-02-21,0.15,2020,21,"7"
2020-02-22,0.15,2020,22,"7"
2020-02-23,0.15,2020,23,"7"
2020-02-24,0.13,2020,24,"7"
2020-02-25,0.05,2020,25,"7"
2020-02-26,0.2,2020,26,"7"
2020-02-27,0.13,2020,27,"7"
2020-02-28,0.06,2020,28,"7"
2020-02-29,0.17,2020,29,"7"
2020-03-01,0.19,2020,1,"7"
2020-03-02,0.09,2020,2,"7"
2020-03-03,0.09,2020,3,"7"
2020-03-04,0.25,2020,4,"7"
2020-03-05,0.13,2020,5,"7"
2020-03-06,0.22,2020,6,"7"
2020-03-07,0.19,2020,7,"7"
2020-03-08,0.17,2020,8,"7"
2020-03-09,0.1,2020,9,"7"
2020-03-10,0.16,2020,10,"7"
2020-03-11,0.2,2020,11,"7"
2020-03-12,0.12,2020,12,"7"
2020-03-13,0.19,2020,13,"7"
2020-03-14,0.13,2020,14,"7"
2020-03-15,0.11,2020,15,"7"
2020-03-16,0.16,2020,16,"7"
2020-03-17,0.18,2020,17,"7"
2020-03-18,0.28,2020,18,"7"
2020-03-19,0.23,2020,19,"7"
2020-03-20,0.19,2020,20,"7"
2020-03-21,0.07,2020,21,"7"
2020-03-22,0.21,2020,22,"7"
2020-03-23,0.2,2020,23,"7"
2020-03-24,0.22,2020,24,"7"
2020-03-25,0.3,2020,25,"7"
2020-03-26,0.23,2020,26,"7"
2020-03-27,0.14,2020,27,"7"
2020-03-28,0.26,2020,28,"7"
2020-03-29,0.34,2020,29,"7"
2020-03-30,0.04,2020,30,"7"
2020-03-31,0.26,2020,31,"7"
2020-04-01,0.25,2020,1,"7"
2020-04-02,0.12,2020,2,"7"
2020-04-03,0.23,2020,3,"7"
2020-04-04,0.14,2020,4,"7"
2020-04-05,0.2,2020,5,"7"
2020-04-06,0.13,2020,6,"7"
2020-04-07,0.07,2020,7,"7"
2020-04-08,0.14,2020,8,"7"
2020-04-09,0.23,2020,9,"7"
2020-04-10,0.27,2020,10,"7"
2020-04-11,0.23,2020,11,"7"
2020-04-12,0.2,2020,12,"7"
2020-04-13,0.17,2020,13,"7"
2020-04-14,0.1,2020,14,"7"
2020-04-15,0.05,2020,15,"7"
2020-04-16,0.21,2020,16,"7"
2020-04-17,0.06,2020,17,"7"
2020-04-18,0.23,2020,18,"7"
2020-04-19,0.16,2020,19,"7"
2020-04-20,0.14,2020,20,"7"
2020-04-21,0.26,2020,21,"7"
2020-04-22,0.16,2020,22,"7"
2020-04-23,0.27,2020,23,"7"
2020-04-24,0.06,2020,24,"7"
2020-04-25,0.19,2020,25,"7"
2020-04-26,0.15,2020,26,"7"
2020-04-27,0.16,2020,27,"7"
2020-04-28,0.19,2020,28,"7"
2020-04-29,0.35,2020,29,"7"
2020-04-30,0.18,2020,30,"7"
2020-05-01,0.1,2020,1,"7"
2020-05-02,0.12,2020,2,"7"
2020-05-03,0.05,2020,3,"7"
2020-05-04,0.09,2020,4,"7"
2020-05-05,0.25,2020,5,"7"
2020-05-06,0.24,2020,6,"7"
2020-05-07,0.12,2020,7,"7"
2020-05-08,0.18,2020,8,"7"
2020-05-09,0.05,2020,9,"7"
2020-05-10,0.17,2020,10,"7"
2020-05-11,0.19,2020,11,"7"
2020-05-12,0.11,2020,12,"7"
2020-05-13,0.15,2020,13,"7"
2020-05-14,0.2,2020,14,"7"
2020-05-15,0.14,2020,15,"7"
2020-05-16,0.24,2020,16,"7"
2020-05-17,0.12,2020,17,"7"
2020-05-18,0.13,2020,18,"7"
2020-05-19,0.22,2020,19,"7"
2020-05-20,0.06,2020,20,"7"
2020-05-21,0.16,2020,21,"7"
2020-05-22,0.23,2020,22,"7"
2020-05-23,0.19,2020,23,"7"
2020-05-24,0.22,2020,24,"7"
2020-05-25,0.24,2020,25,"7"
2020-05-26,0.2,2020,26,"7"
2020-05-27,0.15,2020,27,"7"
2020-05-28,0.24,2020,28,"7"
2020-05-29,0.08,2020,29,"7"
2020-05-30,0.22,2020,30,"7"
2020-05-31,0.18,2020,31,"7"
2020-06-01,0.17,2020,1,"7"
2020-06-02,0.19,2020,2,"7"
2020-06-03,0.17,2020,3,"7"
2020-06-04,0.1,2020,4,"7"
2020-06-05,0.21,2020,5,"7"
2020-06-06,0.07,2020,6,"7"
2020-06-07,0.11,2020,7,"7"
2020-06-08,0.23,2020,8,"7"
2020-06-09,0.15,2020,9,"7"
2020-06-10,0.09,2020,10,"7"
2020-06-11,0.18,2020,11,"7"
2020-06-12,0.17,2020,12,"7"
2020-06-13,0.14,2020,13,"7"
2020-06-14,0.12,2020,14,"7"
2020-06-15,0.12,2020,15,"7"
2016-06-15,0.26,2016,15,"8"
2016-06-16,0.3,2016,16,"8"
2016-06-17,0.2,2016,17,"8"
2016-06-18,0.39,2016,18,"8"
2016-06-19,0.36,2016,19,"8"
2016-06-20,0.34,2016,20,"8"
2016-06-21,0.28,2016,21,"8"
2016-06-22,0.3,2016,22,"8"
2016-06-23,0.28,2016,23,"8"
2016-06-24,0.2,2016,24,"8"
2016-06-25,0.09,2016,25,"8"
2016-06-26,0.14,2016,26,"8"
2016-06-27,0.26,2016,27,"8"
2016-06-28,0.27,2016,28,"8"
2016-06-29,0.34,2016,29,"8"
2016-06-30,0.33,2016,30,"8"
2016-07-01,0.28,2016,1,"8"
2016-07-02,0.26,2016,2,"8"
2016-07-03,0.25,2016,3,"8"
2016-07-04,0.46,2016,4,"8"
2016-07-05,0.35,2016,5,"8"
2016-07-06,0.1,2016,6,"8"
2016-07-07,0.22,2016,7,"8"
2016-07-08,0.27,2016,8,"8"
2016-07-09,0.39,2016,9,"8"
2016-07-10,0.2,2016,10,"8"
2016-07-11,0.28,2016,11,"8"
2016-07-12,0.36,2016,12,"8"
2016-07-13,0.31,2016,13,"8"
2016-07-14,0.26,2016,14,"8"
2016-07-15,0.37,2016,15,"8"
2016-07-16,0.32,2016,16,"8"
2016-07-17,0.19,2016,17,"8"
2016-07-18,0.32,2016,18,"8"
2016-07-19,0.39,2016,19,"8"
2016-07-20,0.22,2016,20,"8"
2016-07-21,0.29,2016,21,"8"
2016-07-22,0.2,2016,22,"8"
2016-07-23,0.35,2016,23,"8"
2016-07-24,0.4,2016,24,"8"
2016-07-25,0.27,2016,25,"8"
2016-07-26,0.29,2016,26,"8"
2016-07-27,0.28,2016,27,"8"
2016-07-28,0.3,2016,28,"8"
2016-07-29,0.26,2016,29,"8"
2016-07-30,0.31,2016,30,"8"
2016-07-31,0.21,2016,31,"8"
2016-08-01,0.32,2016,1,"8"
2016-08-02,0.26,2016,2,"8"
2016-08-03,0.3,2016,3,"8"
2016-08-04,0.27,2016,4,"8"
2016-08-05,0.22,2016,5,"8"
2016-08-06,0.29,2016,6,"8"
2016-08-07,0.21,2016,7,"8"
2016-08-08,0.13,2016,8,"8"
2016-08-09,0.23,2016,9,"8"
2016-08-10,0.18,2016,10,"8"
2016-08-11,0.29,2016,11,"8"
2016-08-12,0.33,2016,12,"8"
2016-08-13,0.3,2016,13,"8"
2016-08-14,0.39,2016,14,"8"
2016-08-15,0.24,2016,15,"8"
2016-08-16,0.2,2016,16,"8"
2016-08-17,0.26,2016,17,"8"
2016-08-18,0.32,2016,18,"8"
2016-08-19,0.33,2016,19,"8"
2016-08-20,0.2,2016,20,"8"
2016-08-21,0.24,2016,21,"8"
2016-08-22,0.34,2016,22,"8"
2016-08-23,0.26,2016,23,"8"
2016-08-24,0.25,2016,24,"8"
2016-08-25,0.27,2016,25,"8"
2016-08-26,0.21,2016,26,"8"
2016-08-27,0.17,2016,27,"8"
2016-08-28,0.25,2016,28,"8"
2016-08-29,0.27,2016,29,"8"
2016-08-30,0.24,2016,30,"8"
2016-08-31,0.35,2016,31,"8"
2016-09-01,0.37,2016,1,"8"
2016-09-02,0.24,2016,2,"8"
2016-09-03,0.24,2016,3,"8"
2016-09-04,0.41,2016,4,"8"
2016-09-05,0.29,2016,5,"8"
2016-09-06,0.23,2016,6,"8"
2016-09-07,0.24,2016,7,"8"
2016-09-08,0.3,2016,8,"8"
2016-09-09,0.34,2016,9,"8"
2016-09-10,0.37,2016,10,"8"
2016-09-11,0.25,2016,11,"8"
2016-09-12,0.16,2016,12,"8"
2016-09-13,0.29,2016,13,"8"
2016-09-14,0.37,2016,14,"8"
2016-09-15,0.32,2016,15,"8"
2016-09-16,0.29,2016,16,"8"
2016-09-17,0.27,2016,17,"8"
2016-09-18,0.33,2016,18,"8"
2016-09-19,0.35,2016,19,"8"
2016-09-20,0.2,2016,20,"8"
2016-09-21,0.33,2016,21,"8"
2016-09-22,0.26,2016,22,"8"
2016-09-23,0.22,2016,23,"8"
2016-09-24,0.35,2016,24,"8"
2016-09-25,0.17,2016,25,"8"
2016-09-26,0.36,2016,26,"8"
2016-09-27,0.33,2016,27,"8"
2016-09-28,0.31,2016,28,"8"
2016-09-29,0.35,2016,29,"8"
2016-09-30,0.23,2016,30,"8"
2016-10-01,0.2,2016,1,"8"
2016-10-02,0.35,2016,2,"8"
2016-10-03,0.38,2016,3,"8"
2016-10-04,0.26,2016,4,"8"
2016-10-05,0.44,2016,5,"8"
2016-10-06,0.28,2016,6,"8"
2016-10-07,0.36,2016,7,"8"
2016-10-08,0.3,2016,8,"8"
2016-10-09,0.32,2016,9,"8"
2016-10-10,0.19,2016,10,"8"
2016-10-11,0.43,2016,11,"8"
2016-10-12,0.32,2016,12,"8"
2016-10-13,0.23,2016,13,"8"
2016-10-14,0.32,2016,14,"8"
2016-10-15,0.36,2016,15,"8"
2016-10-16,0.26,2016,16,"8"
2016-10-17,0.45,2016,17,"8"
2016-10-18,0.42,2016,18,"8"
2016-10-19,0.29,2016,19,"8"
2016-10-20,0.22,2016,20,"8"
2016-10-21,0.24,2016,21,"8"
2016-10-22,0.31,2016,22,"8"
2016-10-23,0.23,2016,23,"8"
2016-10-24,0.34,2016,24,"8"
2016-10-25,0.39,2016,25,"8"
2016-10-26,0.38,2016,26,"8"
2016-10-27,0.32,2016,27,"8"
2016-10-28,0.3,2016,28,"8"
2016-10-29,0.38,2016,29,"8"
2016-10-30,0.34,2016,30,"8"
2016-10-31,0.4,2016,31,"8"
2016-11-01,0.53,2016,1,"8"
2016-11-02,0.24,2016,2,"8"
2016-11-03,0.3,2016,3,"8"
2016-11-04,0.41,2016,4,"8"
2016-11-05,0.31,2016,5,"8"
2016-11-06,0.27,2016,6,"8"
2016-11-07,0.21,2016,7,"8"
2016-11-08,0.46,2016,8,"8"
2016-11-09,0.25,2016,9,"8"
2016-11-10,0.24,2016,10,"8"
2016-11-11,0.3,2016,11,"8"
2016-11-12,0.32,2016,12,"8"
2016-11-13,0.23,2016,13,"8"
2016-11-14,0.46,2016,14,"8"
2016-11-15,0.48,2016,15,"8"
2016-11-16,0.22,2016,16,"8"
2016-11-17,0.33,2016,17,"8"
2016-11-18,0.28,2016,18,"8"
